# reactions: 2
Time	S	I	R	N	Fired Reaction
0.0	46.0	181.0	83.0	310.0	 0
0.00319602403565	46.0	180.0	84.0	310.0	 2
0.00796095300789	46.0	179.0	85.0	310.0	 2
0.00836241171436	45.0	180.0	85.0	310.0	 1
0.00900839389348	45.0	179.0	86.0	310.0	 2
0.00988243049013	44.0	180.0	86.0	310.0	 1
0.0129867802356	43.0	181.0	86.0	310.0	 1
0.013997581659	43.0	180.0	87.0	310.0	 2
0.0145648686851	42.0	181.0	87.0	310.0	 1
0.016320232194	41.0	182.0	87.0	310.0	 1
0.0287809074224	40.0	183.0	87.0	310.0	 1
0.0312393589119	39.0	184.0	87.0	310.0	 1
0.0334287497393	39.0	183.0	88.0	310.0	 2
0.0338847933116	39.0	182.0	89.0	310.0	 2
0.0338852887918	39.0	181.0	90.0	310.0	 2
0.0346965857353	39.0	180.0	91.0	310.0	 2
0.0363453575625	39.0	179.0	92.0	310.0	 2
0.0367716324423	38.0	180.0	92.0	310.0	 1
0.0405211911432	37.0	181.0	92.0	310.0	 1
0.0422711186512	36.0	182.0	92.0	310.0	 1
0.0448660575202	35.0	183.0	92.0	310.0	 1
0.045675310745	35.0	182.0	93.0	310.0	 2
0.0482730364313	34.0	183.0	93.0	310.0	 1
0.0484562812954	34.0	182.0	94.0	310.0	 2
0.0513094962755	34.0	181.0	95.0	310.0	 2
0.0574875834305	34.0	180.0	96.0	310.0	 2
0.0604910785102	33.0	181.0	96.0	310.0	 1
0.0607286976178	33.0	180.0	97.0	310.0	 2
0.0657309951961	33.0	179.0	98.0	310.0	 2
0.0659712906007	33.0	178.0	99.0	310.0	 2
0.0697617817782	33.0	177.0	100.0	310.0	 2
0.0715561702032	33.0	176.0	101.0	310.0	 2
0.0733347681442	32.0	177.0	101.0	310.0	 1
0.0749516306016	31.0	178.0	101.0	310.0	 1
0.07777940156	31.0	177.0	102.0	310.0	 2
0.082001416139	31.0	176.0	103.0	310.0	 2
0.0831393507168	30.0	177.0	103.0	310.0	 1
0.0840176312879	30.0	176.0	104.0	310.0	 2
0.0915870520991	29.0	177.0	104.0	310.0	 1
0.0950031615992	29.0	176.0	105.0	310.0	 2
0.0991654651841	29.0	175.0	106.0	310.0	 2
0.099831468745	28.0	176.0	106.0	310.0	 1
0.103523343353	28.0	175.0	107.0	310.0	 2
0.109164084468	27.0	176.0	107.0	310.0	 1
0.10953963221	26.0	177.0	107.0	310.0	 1
0.114013328703	25.0	178.0	107.0	310.0	 1
0.115412187204	25.0	177.0	108.0	310.0	 2
0.116454866414	24.0	178.0	108.0	310.0	 1
0.12107584975	23.0	179.0	108.0	310.0	 1
0.125646190672	23.0	178.0	109.0	310.0	 2
0.138903315405	23.0	177.0	110.0	310.0	 2
0.140696649919	23.0	176.0	111.0	310.0	 2
0.140837144459	23.0	175.0	112.0	310.0	 2
0.145125857046	22.0	176.0	112.0	310.0	 1
0.14801762021	22.0	175.0	113.0	310.0	 2
0.163630908573	21.0	176.0	113.0	310.0	 1
0.168284289121	20.0	177.0	113.0	310.0	 1
0.175077636793	19.0	178.0	113.0	310.0	 1
0.178337850073	19.0	177.0	114.0	310.0	 2
0.191692781303	19.0	176.0	115.0	310.0	 2
0.19321442941	19.0	175.0	116.0	310.0	 2
0.194936466386	19.0	174.0	117.0	310.0	 2
0.201270827996	19.0	173.0	118.0	310.0	 2
0.201994978992	19.0	172.0	119.0	310.0	 2
0.215265864828	18.0	173.0	119.0	310.0	 1
0.229666976275	18.0	172.0	120.0	310.0	 2
0.234469598953	18.0	171.0	121.0	310.0	 2
0.236101955482	18.0	170.0	122.0	310.0	 2
0.24023319112	18.0	169.0	123.0	310.0	 2
0.240370675523	18.0	168.0	124.0	310.0	 2
0.24850848248	17.0	169.0	124.0	310.0	 1
0.249535818076	16.0	170.0	124.0	310.0	 1
0.253077908118	16.0	169.0	125.0	310.0	 2
0.255308545891	16.0	168.0	126.0	310.0	 2
0.259567867273	16.0	167.0	127.0	310.0	 2
0.261477515463	15.0	168.0	127.0	310.0	 1
0.262706888514	15.0	167.0	128.0	310.0	 2
0.262857116148	15.0	166.0	129.0	310.0	 2
0.268650820606	15.0	165.0	130.0	310.0	 2
0.270374708688	14.0	166.0	130.0	310.0	 1
0.273380814813	13.0	167.0	130.0	310.0	 1
0.282240190014	13.0	166.0	131.0	310.0	 2
0.305345264815	12.0	167.0	131.0	310.0	 1
0.305430461166	12.0	166.0	132.0	310.0	 2
0.323805033735	11.0	167.0	132.0	310.0	 1
0.343048663547	11.0	166.0	133.0	310.0	 2
0.346047906078	10.0	167.0	133.0	310.0	 1
0.348878733204	10.0	166.0	134.0	310.0	 2
0.356814996713	10.0	165.0	135.0	310.0	 2
0.359078937393	10.0	164.0	136.0	310.0	 2
0.36244722513	10.0	163.0	137.0	310.0	 2
0.365915360169	10.0	162.0	138.0	310.0	 2
0.368167482015	9.0	163.0	138.0	310.0	 1
0.371810794292	9.0	162.0	139.0	310.0	 2
0.373088841166	9.0	161.0	140.0	310.0	 2
0.377403420951	9.0	160.0	141.0	310.0	 2
0.378905726588	9.0	159.0	142.0	310.0	 2
0.395313501092	9.0	158.0	143.0	310.0	 2
0.407336915445	9.0	157.0	144.0	310.0	 2
0.415730377303	9.0	156.0	145.0	310.0	 2
0.41897325412	9.0	155.0	146.0	310.0	 2
0.421222548739	9.0	154.0	147.0	310.0	 2
0.423163753511	9.0	153.0	148.0	310.0	 2
0.429292747072	9.0	152.0	149.0	310.0	 2
0.42950823899	9.0	151.0	150.0	310.0	 2
0.440234544894	9.0	150.0	151.0	310.0	 2
0.446950152816	9.0	149.0	152.0	310.0	 2
0.451870167498	9.0	148.0	153.0	310.0	 2
0.45377283898	9.0	147.0	154.0	310.0	 2
0.454545454545	9.0	147.0	154.0	310.0	 0
