# reactions: 2
Time	S	I	R	N	Fired Reaction
0.0	46.0	181.0	83.0	310.0	 0
0.00201996350137	46.0	180.0	84.0	310.0	 2
0.00341518727225	46.0	179.0	85.0	310.0	 2
0.0107565686052	45.0	180.0	85.0	310.0	 1
0.0110444662992	45.0	179.0	86.0	310.0	 2
0.016426166481	45.0	178.0	87.0	310.0	 2
0.0182572723643	44.0	179.0	87.0	310.0	 1
0.0198253943057	43.0	180.0	87.0	310.0	 1
0.0254819640696	43.0	179.0	88.0	310.0	 2
0.029071695001	42.0	180.0	88.0	310.0	 1
0.0292780190017	41.0	181.0	88.0	310.0	 1
0.0335613579107	41.0	180.0	89.0	310.0	 2
0.0342953352496	40.0	181.0	89.0	310.0	 1
0.0364275038634	40.0	180.0	90.0	310.0	 2
0.0370222624981	40.0	179.0	91.0	310.0	 2
0.0395319280613	40.0	178.0	92.0	310.0	 2
0.0397717182369	40.0	177.0	93.0	310.0	 2
0.0404730192828	40.0	176.0	94.0	310.0	 2
0.0420685713434	39.0	177.0	94.0	310.0	 1
0.0436025063517	38.0	178.0	94.0	310.0	 1
0.0443082670203	37.0	179.0	94.0	310.0	 1
0.0448963724412	36.0	180.0	94.0	310.0	 1
0.0477833853906	35.0	181.0	94.0	310.0	 1
0.0495017308822	34.0	182.0	94.0	310.0	 1
0.0495783800044	34.0	181.0	95.0	310.0	 2
0.0628808141169	33.0	182.0	95.0	310.0	 1
0.0642331940902	33.0	181.0	96.0	310.0	 2
0.0671621306493	33.0	180.0	97.0	310.0	 2
0.0712523364652	33.0	179.0	98.0	310.0	 2
0.0744856998384	32.0	180.0	98.0	310.0	 1
0.0746017029161	32.0	179.0	99.0	310.0	 2
0.0817876603017	31.0	180.0	99.0	310.0	 1
0.0911841918286	31.0	179.0	100.0	310.0	 2
0.0939410628494	30.0	180.0	100.0	310.0	 1
0.0963917362562	29.0	181.0	100.0	310.0	 1
0.102852113186	29.0	180.0	101.0	310.0	 2
0.10652083852	29.0	179.0	102.0	310.0	 2
0.107627201334	28.0	180.0	102.0	310.0	 1
0.111693023598	28.0	179.0	103.0	310.0	 2
0.111719573737	27.0	180.0	103.0	310.0	 1
0.112403833767	27.0	179.0	104.0	310.0	 2
0.113989317736	26.0	180.0	104.0	310.0	 1
0.115569382233	26.0	179.0	105.0	310.0	 2
0.119308064927	25.0	180.0	105.0	310.0	 1
0.120176672084	24.0	181.0	105.0	310.0	 1
0.127336419204	23.0	182.0	105.0	310.0	 1
0.132539511404	22.0	183.0	105.0	310.0	 1
0.136669716832	21.0	184.0	105.0	310.0	 1
0.141033285066	21.0	183.0	106.0	310.0	 2
0.156218842478	21.0	182.0	107.0	310.0	 2
0.162402852699	21.0	181.0	108.0	310.0	 2
0.165246581107	21.0	180.0	109.0	310.0	 2
0.168789401958	20.0	181.0	109.0	310.0	 1
0.170100621779	20.0	180.0	110.0	310.0	 2
0.174813971225	20.0	179.0	111.0	310.0	 2
0.181281585535	19.0	180.0	111.0	310.0	 1
0.185761759515	19.0	179.0	112.0	310.0	 2
0.187907983793	18.0	180.0	112.0	310.0	 1
0.190038391212	18.0	179.0	113.0	310.0	 2
0.192485874739	18.0	178.0	114.0	310.0	 2
0.19371378196	17.0	179.0	114.0	310.0	 1
0.198394173977	16.0	180.0	114.0	310.0	 1
0.199839561588	15.0	181.0	114.0	310.0	 1
0.20113511138	14.0	182.0	114.0	310.0	 1
0.204284512372	14.0	181.0	115.0	310.0	 2
0.208136116911	14.0	180.0	116.0	310.0	 2
0.21154414379	14.0	179.0	117.0	310.0	 2
0.22546449151	14.0	178.0	118.0	310.0	 2
0.228081943178	14.0	177.0	119.0	310.0	 2
0.229319333785	14.0	176.0	120.0	310.0	 2
0.241307893238	14.0	175.0	121.0	310.0	 2
0.244309731387	14.0	174.0	122.0	310.0	 2
0.256209750722	14.0	173.0	123.0	310.0	 2
