# reactions: 2
Time	S	I	R	N	Fired Reaction
0.0	46.0	181.0	83.0	310.0	 0
0.00250770626445	46.0	180.0	84.0	310.0	 2
0.00341679577532	45.0	181.0	84.0	310.0	 1
0.00480177842154	45.0	180.0	85.0	310.0	 2
0.00799336926103	44.0	181.0	85.0	310.0	 1
0.00846943300339	44.0	180.0	86.0	310.0	 2
0.00985718718223	44.0	179.0	87.0	310.0	 2
0.0110280657215	43.0	180.0	87.0	310.0	 1
0.0167359603802	43.0	179.0	88.0	310.0	 2
0.0167833612985	42.0	180.0	88.0	310.0	 1
0.0178043878511	41.0	181.0	88.0	310.0	 1
0.0197046788337	40.0	182.0	88.0	310.0	 1
0.0202161212679	40.0	181.0	89.0	310.0	 2
0.0207837718262	40.0	180.0	90.0	310.0	 2
0.0220734003437	40.0	179.0	91.0	310.0	 2
0.0254785124068	39.0	180.0	91.0	310.0	 1
0.0281253773432	38.0	181.0	91.0	310.0	 1
0.0284464743952	37.0	182.0	91.0	310.0	 1
0.0289915703138	36.0	183.0	91.0	310.0	 1
0.0290341060564	36.0	182.0	92.0	310.0	 2
0.030185336256	36.0	181.0	93.0	310.0	 2
0.0308858159164	36.0	180.0	94.0	310.0	 2
0.0357434336946	36.0	179.0	95.0	310.0	 2
0.0395022211732	35.0	180.0	95.0	310.0	 1
0.0458462469763	34.0	181.0	95.0	310.0	 1
0.0493218176078	34.0	180.0	96.0	310.0	 2
0.0496380889661	34.0	179.0	97.0	310.0	 2
0.0518067131813	33.0	180.0	97.0	310.0	 1
0.0525712187778	33.0	179.0	98.0	310.0	 2
0.0560137234843	33.0	178.0	99.0	310.0	 2
0.0565185015137	32.0	179.0	99.0	310.0	 1
0.0585845847768	31.0	180.0	99.0	310.0	 1
0.0591325576828	30.0	181.0	99.0	310.0	 1
0.0644755970625	30.0	180.0	100.0	310.0	 2
0.0653587796516	30.0	179.0	101.0	310.0	 2
0.0662888983868	30.0	178.0	102.0	310.0	 2
0.0695279853335	29.0	179.0	102.0	310.0	 1
0.073076584538	29.0	178.0	103.0	310.0	 2
0.0800811795092	28.0	179.0	103.0	310.0	 1
0.0834622795079	27.0	180.0	103.0	310.0	 1
0.0846324069336	26.0	181.0	103.0	310.0	 1
0.0870433462001	25.0	182.0	103.0	310.0	 1
0.0930204994081	25.0	181.0	104.0	310.0	 2
0.0948620932846	24.0	182.0	104.0	310.0	 1
0.0981805099493	24.0	181.0	105.0	310.0	 2
0.101073570108	24.0	180.0	106.0	310.0	 2
0.101439602949	24.0	179.0	107.0	310.0	 2
0.102569401114	24.0	178.0	108.0	310.0	 2
0.103868390836	24.0	177.0	109.0	310.0	 2
0.103903979307	24.0	176.0	110.0	310.0	 2
0.104412278854	24.0	175.0	111.0	310.0	 2
0.106951660647	23.0	176.0	111.0	310.0	 1
0.111661202952	23.0	175.0	112.0	310.0	 2
0.126177249332	22.0	176.0	112.0	310.0	 1
0.131788215722	21.0	177.0	112.0	310.0	 1
0.137713783676	20.0	178.0	112.0	310.0	 1
0.138067660373	20.0	177.0	113.0	310.0	 2
0.141187600002	19.0	178.0	113.0	310.0	 1
0.143312348089	19.0	177.0	114.0	310.0	 2
0.148219425407	19.0	176.0	115.0	310.0	 2
0.148729238007	18.0	177.0	115.0	310.0	 1
0.157343178948	18.0	176.0	116.0	310.0	 2
0.15993215997	18.0	175.0	117.0	310.0	 2
0.160283353664	18.0	174.0	118.0	310.0	 2
0.161527121876	18.0	173.0	119.0	310.0	 2
0.163659764412	18.0	172.0	120.0	310.0	 2
0.164191505804	18.0	171.0	121.0	310.0	 2
0.164331147312	17.0	172.0	121.0	310.0	 1
0.173448115261	16.0	173.0	121.0	310.0	 1
0.173878286644	16.0	172.0	122.0	310.0	 2
0.173971147101	16.0	171.0	123.0	310.0	 2
0.179361880977	15.0	172.0	123.0	310.0	 1
0.193219173995	14.0	173.0	123.0	310.0	 1
0.196710155421	13.0	174.0	123.0	310.0	 1
0.199035008402	13.0	173.0	124.0	310.0	 2
0.205961245313	13.0	172.0	125.0	310.0	 2
0.209500953421	13.0	171.0	126.0	310.0	 2
0.210198030205	13.0	170.0	127.0	310.0	 2
0.211920878972	13.0	169.0	128.0	310.0	 2
0.21982312701	12.0	170.0	128.0	310.0	 1
0.219948876124	11.0	171.0	128.0	310.0	 1
0.223997103525	11.0	170.0	129.0	310.0	 2
0.224838608105	11.0	169.0	130.0	310.0	 2
0.246521317864	11.0	168.0	131.0	310.0	 2
0.250643498503	11.0	167.0	132.0	310.0	 2
0.261715765558	11.0	166.0	133.0	310.0	 2
0.262115301377	11.0	165.0	134.0	310.0	 2
0.271959731073	11.0	164.0	135.0	310.0	 2
0.272695114107	10.0	165.0	135.0	310.0	 1
0.275556472832	10.0	164.0	136.0	310.0	 2
