# reactions: 2
Time	S	I	R	N	Fired Reaction
0.0	46.0	181.0	83.0	310.0	 0
0.000757998350677	45.0	182.0	83.0	310.0	 1
0.00151589319598	44.0	183.0	83.0	310.0	 1
0.00241964212488	43.0	184.0	83.0	310.0	 1
0.00387620168688	42.0	185.0	83.0	310.0	 1
0.00584709375534	41.0	186.0	83.0	310.0	 1
0.00645566617059	40.0	187.0	83.0	310.0	 1
0.00744923649085	39.0	188.0	83.0	310.0	 1
0.0104359794894	39.0	187.0	84.0	310.0	 2
0.0125811860963	39.0	186.0	85.0	310.0	 2
0.014011549328	39.0	185.0	86.0	310.0	 2
0.0194272024678	38.0	186.0	86.0	310.0	 1
0.0198529149097	38.0	185.0	87.0	310.0	 2
0.0217990863974	37.0	186.0	87.0	310.0	 1
0.0242193204171	36.0	187.0	87.0	310.0	 1
0.033252620748	36.0	186.0	88.0	310.0	 2
0.0337137143126	36.0	185.0	89.0	310.0	 2
0.0341688056199	35.0	186.0	89.0	310.0	 1
0.0344051338753	34.0	187.0	89.0	310.0	 1
0.0377270257512	33.0	188.0	89.0	310.0	 1
0.0414132127691	32.0	189.0	89.0	310.0	 1
0.0428158308356	32.0	188.0	90.0	310.0	 2
0.0467266320643	32.0	187.0	91.0	310.0	 2
0.0474250312154	31.0	188.0	91.0	310.0	 1
0.047455211054	31.0	187.0	92.0	310.0	 2
0.0495592630074	31.0	186.0	93.0	310.0	 2
0.0554506587657	31.0	185.0	94.0	310.0	 2
0.0569230601697	31.0	184.0	95.0	310.0	 2
0.0622281156761	30.0	185.0	95.0	310.0	 1
0.0672832251508	30.0	184.0	96.0	310.0	 2
0.0687548393169	29.0	185.0	96.0	310.0	 1
0.0692328665503	29.0	184.0	97.0	310.0	 2
0.0735201633918	29.0	183.0	98.0	310.0	 2
0.0750479617632	29.0	182.0	99.0	310.0	 2
0.0766831859621	28.0	183.0	99.0	310.0	 1
0.083093570467	27.0	184.0	99.0	310.0	 1
0.0837522699588	27.0	183.0	100.0	310.0	 2
0.0868317516417	26.0	184.0	100.0	310.0	 1
0.0888469622656	25.0	185.0	100.0	310.0	 1
0.0888983025255	25.0	184.0	101.0	310.0	 2
0.089186768439	25.0	183.0	102.0	310.0	 2
0.0912076633373	25.0	182.0	103.0	310.0	 2
0.0921462811513	25.0	181.0	104.0	310.0	 2
0.0947881744532	24.0	182.0	104.0	310.0	 1
0.0976572318027	24.0	181.0	105.0	310.0	 2
0.099867858133	23.0	182.0	105.0	310.0	 1
0.105824305998	22.0	183.0	105.0	310.0	 1
0.110844665716	21.0	184.0	105.0	310.0	 1
0.111733775989	21.0	183.0	106.0	310.0	 2
0.115442129656	21.0	182.0	107.0	310.0	 2
0.124328368429	21.0	181.0	108.0	310.0	 2
0.128304540831	20.0	182.0	108.0	310.0	 1
0.131799617974	20.0	181.0	109.0	310.0	 2
0.134702495523	19.0	182.0	109.0	310.0	 1
0.13791425669	19.0	181.0	110.0	310.0	 2
0.141871067642	19.0	180.0	111.0	310.0	 2
0.143472004961	19.0	179.0	112.0	310.0	 2
0.147378213394	18.0	180.0	112.0	310.0	 1
0.1475999183	18.0	179.0	113.0	310.0	 2
0.147769691562	18.0	178.0	114.0	310.0	 2
0.149899718324	18.0	177.0	115.0	310.0	 2
0.159054135572	18.0	176.0	116.0	310.0	 2
0.160696036465	18.0	175.0	117.0	310.0	 2
0.162469406119	17.0	176.0	117.0	310.0	 1
0.163129761456	17.0	175.0	118.0	310.0	 2
0.1741330303	16.0	176.0	118.0	310.0	 1
0.178093650695	16.0	175.0	119.0	310.0	 2
0.19031330804	16.0	174.0	120.0	310.0	 2
0.193595373176	15.0	175.0	120.0	310.0	 1
0.195846460213	15.0	174.0	121.0	310.0	 2
0.196569397954	15.0	173.0	122.0	310.0	 2
0.201395781968	15.0	172.0	123.0	310.0	 2
0.205957845273	15.0	171.0	124.0	310.0	 2
0.217750668027	15.0	170.0	125.0	310.0	 2
0.219130871757	14.0	171.0	125.0	310.0	 1
0.225622917881	14.0	170.0	126.0	310.0	 2
0.226840235786	14.0	169.0	127.0	310.0	 2
0.228443445413	14.0	168.0	128.0	310.0	 2
0.233725837069	14.0	167.0	129.0	310.0	 2
0.235758235729	13.0	168.0	129.0	310.0	 1
0.23634977735	12.0	169.0	129.0	310.0	 1
0.236792196913	12.0	168.0	130.0	310.0	 2
0.237070949249	12.0	167.0	131.0	310.0	 2
0.253895810291	12.0	166.0	132.0	310.0	 2
0.254714902937	12.0	165.0	133.0	310.0	 2
0.265216355266	12.0	164.0	134.0	310.0	 2
0.265990800884	12.0	163.0	135.0	310.0	 2
0.272604815453	12.0	162.0	136.0	310.0	 2
0.27641295419	11.0	163.0	136.0	310.0	 1
0.278051915052	11.0	162.0	137.0	310.0	 2
0.280810550683	11.0	161.0	138.0	310.0	 2
0.281598618617	11.0	160.0	139.0	310.0	 2
0.283490654955	11.0	159.0	140.0	310.0	 2
0.284522189892	11.0	158.0	141.0	310.0	 2
0.299900708298	11.0	157.0	142.0	310.0	 2
0.302417279674	10.0	158.0	142.0	310.0	 1
0.304125861935	10.0	157.0	143.0	310.0	 2
0.306200595572	10.0	156.0	144.0	310.0	 2
0.308812521272	10.0	155.0	145.0	310.0	 2
0.315494341538	9.0	156.0	145.0	310.0	 1
0.324371840461	9.0	155.0	146.0	310.0	 2
0.326240878802	9.0	154.0	147.0	310.0	 2
0.326989771534	9.0	153.0	148.0	310.0	 2
0.334758804099	8.0	154.0	148.0	310.0	 1
0.336747887702	8.0	153.0	149.0	310.0	 2
0.337228107471	7.0	154.0	149.0	310.0	 1
0.340076267814	7.0	153.0	150.0	310.0	 2
0.340643822465	7.0	152.0	151.0	310.0	 2
0.345949731533	7.0	151.0	152.0	310.0	 2
0.347634870543	7.0	150.0	153.0	310.0	 2
0.35167906615	7.0	149.0	154.0	310.0	 2
0.355916878464	7.0	148.0	155.0	310.0	 2
0.356829151866	6.0	149.0	155.0	310.0	 1
0.358147188787	6.0	148.0	156.0	310.0	 2
0.362654796695	5.0	149.0	156.0	310.0	 1
0.364834649266	5.0	148.0	157.0	310.0	 2
0.366877816711	5.0	147.0	158.0	310.0	 2
0.36808793801	5.0	146.0	159.0	310.0	 2
0.3693062304	4.0	147.0	159.0	310.0	 1
0.376312448305	4.0	146.0	160.0	310.0	 2
0.376322518771	4.0	145.0	161.0	310.0	 2
0.379240215289	4.0	144.0	162.0	310.0	 2
0.380905992177	4.0	143.0	163.0	310.0	 2
0.389001256073	4.0	142.0	164.0	310.0	 2
0.391200775543	4.0	141.0	165.0	310.0	 2
0.392238508623	4.0	140.0	166.0	310.0	 2
0.399992396421	4.0	139.0	167.0	310.0	 2
0.400741615511	4.0	138.0	168.0	310.0	 2
0.401101605175	4.0	137.0	169.0	310.0	 2
0.402900662873	4.0	136.0	170.0	310.0	 2
0.423505416117	4.0	135.0	171.0	310.0	 2
0.424884202833	4.0	134.0	172.0	310.0	 2
0.430722830102	4.0	133.0	173.0	310.0	 2
0.432642405797	4.0	132.0	174.0	310.0	 2
0.434399938962	4.0	131.0	175.0	310.0	 2
0.44289919613	4.0	130.0	176.0	310.0	 2
0.449333013551	4.0	129.0	177.0	310.0	 2
0.454545454545	4.0	129.0	177.0	310.0	 0
