# reactions: 2
Time	S	I	R	N	Fired Reaction
0.0	46.0	181.0	83.0	310.0	 0
0.00369745624418	45.0	182.0	83.0	310.0	 1
0.00373017161519	44.0	183.0	83.0	310.0	 1
0.00456140365869	43.0	184.0	83.0	310.0	 1
0.00786294755152	43.0	183.0	84.0	310.0	 2
0.0145897424619	43.0	182.0	85.0	310.0	 2
0.015644046951	42.0	183.0	85.0	310.0	 1
0.0197334075287	41.0	184.0	85.0	310.0	 1
0.0211090862096	40.0	185.0	85.0	310.0	 1
0.022227269401	40.0	184.0	86.0	310.0	 2
0.0223468499702	39.0	185.0	86.0	310.0	 1
0.0236178934023	38.0	186.0	86.0	310.0	 1
0.0248827144983	38.0	185.0	87.0	310.0	 2
0.0287421014519	37.0	186.0	87.0	310.0	 1
0.029351373504	37.0	185.0	88.0	310.0	 2
0.0317672871919	37.0	184.0	89.0	310.0	 2
0.039816919403	37.0	183.0	90.0	310.0	 2
0.044497059355	36.0	184.0	90.0	310.0	 1
0.0467132506305	36.0	183.0	91.0	310.0	 2
0.0467306984883	35.0	184.0	91.0	310.0	 1
0.046779541241	35.0	183.0	92.0	310.0	 2
0.0570306957217	34.0	184.0	92.0	310.0	 1
0.059750619824	33.0	185.0	92.0	310.0	 1
0.0599534109186	32.0	186.0	92.0	310.0	 1
0.063582091674	32.0	185.0	93.0	310.0	 2
0.0648372685061	31.0	186.0	93.0	310.0	 1
0.0655886373274	31.0	185.0	94.0	310.0	 2
0.0730787022021	30.0	186.0	94.0	310.0	 1
0.074682838639	29.0	187.0	94.0	310.0	 1
0.0816040937398	28.0	188.0	94.0	310.0	 1
0.0820928800335	27.0	189.0	94.0	310.0	 1
0.0966839000368	27.0	188.0	95.0	310.0	 2
0.0989959028073	27.0	187.0	96.0	310.0	 2
0.10496693201	27.0	186.0	97.0	310.0	 2
0.105348454432	27.0	185.0	98.0	310.0	 2
0.105713999079	26.0	186.0	98.0	310.0	 1
0.109031608303	26.0	185.0	99.0	310.0	 2
0.116835516692	25.0	186.0	99.0	310.0	 1
0.116914162924	25.0	185.0	100.0	310.0	 2
0.126071296898	25.0	184.0	101.0	310.0	 2
0.130895258573	24.0	185.0	101.0	310.0	 1
0.137654260771	24.0	184.0	102.0	310.0	 2
0.13837923919	23.0	185.0	102.0	310.0	 1
0.138884045767	23.0	184.0	103.0	310.0	 2
0.140683417112	22.0	185.0	103.0	310.0	 1
0.142732388617	22.0	184.0	104.0	310.0	 2
0.148237773462	22.0	183.0	105.0	310.0	 2
0.168226782524	22.0	182.0	106.0	310.0	 2
0.169853660283	22.0	181.0	107.0	310.0	 2
0.170001501851	21.0	182.0	107.0	310.0	 1
0.17109588856	20.0	183.0	107.0	310.0	 1
0.171313715138	20.0	182.0	108.0	310.0	 2
0.17476385924	20.0	181.0	109.0	310.0	 2
0.18337361575	20.0	180.0	110.0	310.0	 2
0.186420610652	19.0	181.0	110.0	310.0	 1
0.1877595576	19.0	180.0	111.0	310.0	 2
0.207121274365	19.0	179.0	112.0	310.0	 2
0.21407809495	18.0	180.0	112.0	310.0	 1
0.216630172758	18.0	179.0	113.0	310.0	 2
0.217034267626	18.0	178.0	114.0	310.0	 2
0.221167977843	18.0	177.0	115.0	310.0	 2
0.23386437285	17.0	178.0	115.0	310.0	 1
0.234346819669	17.0	177.0	116.0	310.0	 2
0.238241501385	17.0	176.0	117.0	310.0	 2
0.239128943669	16.0	177.0	117.0	310.0	 1
0.240760672735	16.0	176.0	118.0	310.0	 2
0.245968978407	15.0	177.0	118.0	310.0	 1
0.247471895953	14.0	178.0	118.0	310.0	 1
0.254212809707	14.0	177.0	119.0	310.0	 2
0.255942584743	13.0	178.0	119.0	310.0	 1
0.260065523574	12.0	179.0	119.0	310.0	 1
0.267618883484	12.0	178.0	120.0	310.0	 2
0.268979751827	12.0	177.0	121.0	310.0	 2
0.270883892211	12.0	176.0	122.0	310.0	 2
0.274062569693	12.0	175.0	123.0	310.0	 2
0.274396352411	12.0	174.0	124.0	310.0	 2
0.277158282912	12.0	173.0	125.0	310.0	 2
0.280612682275	12.0	172.0	126.0	310.0	 2
0.286356303445	12.0	171.0	127.0	310.0	 2
0.287170388475	12.0	170.0	128.0	310.0	 2
0.289978488186	12.0	169.0	129.0	310.0	 2
0.304620337793	12.0	168.0	130.0	310.0	 2
0.30656749315	12.0	167.0	131.0	310.0	 2
0.308644296957	12.0	166.0	132.0	310.0	 2
0.310847613695	12.0	165.0	133.0	310.0	 2
0.316048855198	12.0	164.0	134.0	310.0	 2
0.320670742662	12.0	163.0	135.0	310.0	 2
0.321337781115	12.0	162.0	136.0	310.0	 2
0.327792033999	12.0	161.0	137.0	310.0	 2
0.33304716123	12.0	160.0	138.0	310.0	 2
0.335109744242	12.0	159.0	139.0	310.0	 2
0.341706097134	12.0	158.0	140.0	310.0	 2
0.344697445881	12.0	157.0	141.0	310.0	 2
0.352873590744	11.0	158.0	141.0	310.0	 1
0.355526376903	11.0	157.0	142.0	310.0	 2
0.357065765268	11.0	156.0	143.0	310.0	 2
0.365084738514	11.0	155.0	144.0	310.0	 2
0.366090156985	11.0	154.0	145.0	310.0	 2
0.368966711552	11.0	153.0	146.0	310.0	 2
0.37534576594	11.0	152.0	147.0	310.0	 2
0.375437251536	10.0	153.0	147.0	310.0	 1
0.377206797023	10.0	152.0	148.0	310.0	 2
0.385324075876	10.0	151.0	149.0	310.0	 2
0.386626316101	9.0	152.0	149.0	310.0	 1
0.390148196988	9.0	151.0	150.0	310.0	 2
0.390849690421	9.0	150.0	151.0	310.0	 2
0.39195551926	9.0	149.0	152.0	310.0	 2
0.394075330712	9.0	148.0	153.0	310.0	 2
0.394180429682	9.0	147.0	154.0	310.0	 2
0.396960559667	9.0	146.0	155.0	310.0	 2
0.407926864687	9.0	145.0	156.0	310.0	 2
0.410202297574	9.0	144.0	157.0	310.0	 2
0.4122325991	9.0	143.0	158.0	310.0	 2
0.430750729965	9.0	142.0	159.0	310.0	 2
0.435934820934	9.0	141.0	160.0	310.0	 2
0.439702888686	9.0	140.0	161.0	310.0	 2
0.449876011163	9.0	139.0	162.0	310.0	 2
0.453191676586	8.0	140.0	162.0	310.0	 1
0.454545454545	8.0	140.0	162.0	310.0	 0
