# reactions: 2
Time	S	I	R	N	Fired Reaction
0.0	46.0	181.0	83.0	310.0	 0
0.00113333804089	45.0	182.0	83.0	310.0	 1
0.00540299099237	45.0	181.0	84.0	310.0	 2
0.00583369488831	45.0	180.0	85.0	310.0	 2
0.00757114007247	44.0	181.0	85.0	310.0	 1
0.00922299562744	43.0	182.0	85.0	310.0	 1
0.0117211116257	43.0	181.0	86.0	310.0	 2
0.0124779043968	42.0	182.0	86.0	310.0	 1
0.0128964260562	41.0	183.0	86.0	310.0	 1
0.0130656736409	40.0	184.0	86.0	310.0	 1
0.0132393022852	40.0	183.0	87.0	310.0	 2
0.0140491261807	40.0	182.0	88.0	310.0	 2
0.0172659648265	40.0	181.0	89.0	310.0	 2
0.0193948285582	40.0	180.0	90.0	310.0	 2
0.0199594789372	39.0	181.0	90.0	310.0	 1
0.0209571453728	39.0	180.0	91.0	310.0	 2
0.0223158991301	39.0	179.0	92.0	310.0	 2
0.024428709652	38.0	180.0	92.0	310.0	 1
0.0279885639872	38.0	179.0	93.0	310.0	 2
0.0296731006549	37.0	180.0	93.0	310.0	 1
0.0353734618181	36.0	181.0	93.0	310.0	 1
0.0448258701327	35.0	182.0	93.0	310.0	 1
0.0485199366196	34.0	183.0	93.0	310.0	 1
0.0602428447121	33.0	184.0	93.0	310.0	 1
0.0618411158427	32.0	185.0	93.0	310.0	 1
0.0672558426352	32.0	184.0	94.0	310.0	 2
0.0710075593247	32.0	183.0	95.0	310.0	 2
0.0721647322833	32.0	182.0	96.0	310.0	 2
0.077327563579	32.0	181.0	97.0	310.0	 2
0.0787655914969	32.0	180.0	98.0	310.0	 2
0.0837229640678	32.0	179.0	99.0	310.0	 2
0.0854266151902	32.0	178.0	100.0	310.0	 2
0.0858444792086	32.0	177.0	101.0	310.0	 2
0.0899387287494	32.0	176.0	102.0	310.0	 2
0.0966837154225	32.0	175.0	103.0	310.0	 2
0.0989386911943	32.0	174.0	104.0	310.0	 2
0.101648848243	32.0	173.0	105.0	310.0	 2
0.10469530759	31.0	174.0	105.0	310.0	 1
0.107791333689	31.0	173.0	106.0	310.0	 2
0.117346019989	30.0	174.0	106.0	310.0	 1
0.117379906548	29.0	175.0	106.0	310.0	 1
0.117706643756	29.0	174.0	107.0	310.0	 2
0.124631336304	29.0	173.0	108.0	310.0	 2
0.124662667998	28.0	174.0	108.0	310.0	 1
0.124776786511	27.0	175.0	108.0	310.0	 1
0.126473789331	27.0	174.0	109.0	310.0	 2
0.128757405862	26.0	175.0	109.0	310.0	 1
0.134433705211	26.0	174.0	110.0	310.0	 2
0.136805290657	26.0	173.0	111.0	310.0	 2
0.144157649597	25.0	174.0	111.0	310.0	 1
0.147804424469	25.0	173.0	112.0	310.0	 2
0.15385671286	24.0	174.0	112.0	310.0	 1
0.155400915563	23.0	175.0	112.0	310.0	 1
0.155811399629	22.0	176.0	112.0	310.0	 1
0.15672056055	21.0	177.0	112.0	310.0	 1
0.160729711803	21.0	176.0	113.0	310.0	 2
0.164987389135	21.0	175.0	114.0	310.0	 2
0.166485765504	21.0	174.0	115.0	310.0	 2
0.177479225924	20.0	175.0	115.0	310.0	 1
0.180667759545	19.0	176.0	115.0	310.0	 1
0.188400424887	19.0	175.0	116.0	310.0	 2
0.189033238725	18.0	176.0	116.0	310.0	 1
0.191996159567	18.0	175.0	117.0	310.0	 2
0.192822225626	17.0	176.0	117.0	310.0	 1
0.193443158258	16.0	177.0	117.0	310.0	 1
0.195784130463	16.0	176.0	118.0	310.0	 2
0.208398544529	16.0	175.0	119.0	310.0	 2
0.216449976251	15.0	176.0	119.0	310.0	 1
0.216996773234	14.0	177.0	119.0	310.0	 1
0.217824820551	14.0	176.0	120.0	310.0	 2
0.222837051481	13.0	177.0	120.0	310.0	 1
0.22685138002	13.0	176.0	121.0	310.0	 2
0.242367812956	13.0	175.0	122.0	310.0	 2
0.247826476067	13.0	174.0	123.0	310.0	 2
0.256192448526	13.0	173.0	124.0	310.0	 2
0.258068276144	13.0	172.0	125.0	310.0	 2
0.259353410866	13.0	171.0	126.0	310.0	 2
0.260736426054	13.0	170.0	127.0	310.0	 2
0.266004454651	13.0	169.0	128.0	310.0	 2
0.273221853882	13.0	168.0	129.0	310.0	 2
0.274577833656	13.0	167.0	130.0	310.0	 2
0.280346800198	12.0	168.0	130.0	310.0	 1
0.282571736514	12.0	167.0	131.0	310.0	 2
0.283696809542	12.0	166.0	132.0	310.0	 2
0.293111104755	12.0	165.0	133.0	310.0	 2
0.29902838805	12.0	164.0	134.0	310.0	 2
0.305624617223	12.0	163.0	135.0	310.0	 2
0.312788734449	11.0	164.0	135.0	310.0	 1
0.31828603984	11.0	163.0	136.0	310.0	 2
0.324381168292	11.0	162.0	137.0	310.0	 2
0.335623899559	10.0	163.0	137.0	310.0	 1
0.336671624979	10.0	162.0	138.0	310.0	 2
0.338553242401	10.0	161.0	139.0	310.0	 2
0.341396309961	10.0	160.0	140.0	310.0	 2
0.3427621691	10.0	159.0	141.0	310.0	 2
0.345144177593	10.0	158.0	142.0	310.0	 2
0.352087171748	10.0	157.0	143.0	310.0	 2
0.355267877956	10.0	156.0	144.0	310.0	 2
0.356161057053	9.0	157.0	144.0	310.0	 1
0.357000944466	9.0	156.0	145.0	310.0	 2
0.357079544258	9.0	155.0	146.0	310.0	 2
0.357852703929	8.0	156.0	146.0	310.0	 1
0.364601177497	8.0	155.0	147.0	310.0	 2
0.365216422659	8.0	154.0	148.0	310.0	 2
0.365848259186	8.0	153.0	149.0	310.0	 2
