# reactions: 2
Time	S	I	R	N	Fired Reaction
0.0	46.0	181.0	83.0	310.0	 0
0.00258532978904	45.0	182.0	83.0	310.0	 1
0.0047551861295	44.0	183.0	83.0	310.0	 1
0.00731042594504	43.0	184.0	83.0	310.0	 1
0.00767885243074	42.0	185.0	83.0	310.0	 1
0.0137397903841	42.0	184.0	84.0	310.0	 2
0.0137897335907	42.0	183.0	85.0	310.0	 2
0.0190350639484	41.0	184.0	85.0	310.0	 1
0.0209761618186	40.0	185.0	85.0	310.0	 1
0.0260830169026	39.0	186.0	85.0	310.0	 1
0.0282185226842	38.0	187.0	85.0	310.0	 1
0.0321288870736	37.0	188.0	85.0	310.0	 1
0.0336153751019	37.0	187.0	86.0	310.0	 2
0.0338983915519	36.0	188.0	86.0	310.0	 1
0.0382997474042	35.0	189.0	86.0	310.0	 1
0.0418363382795	35.0	188.0	87.0	310.0	 2
0.0434579114773	35.0	187.0	88.0	310.0	 2
0.0449408797157	35.0	186.0	89.0	310.0	 2
0.0477702042619	34.0	187.0	89.0	310.0	 1
0.0482008061142	34.0	186.0	90.0	310.0	 2
0.0482273528099	33.0	187.0	90.0	310.0	 1
0.0530686009111	32.0	188.0	90.0	310.0	 1
0.0569654452498	31.0	189.0	90.0	310.0	 1
0.059712477962	31.0	188.0	91.0	310.0	 2
0.0608861804332	30.0	189.0	91.0	310.0	 1
0.0610249768124	29.0	190.0	91.0	310.0	 1
0.0635772305392	29.0	189.0	92.0	310.0	 2
0.0649054033965	28.0	190.0	92.0	310.0	 1
0.0677991353322	27.0	191.0	92.0	310.0	 1
0.0696813021248	26.0	192.0	92.0	310.0	 1
0.0713598191009	25.0	193.0	92.0	310.0	 1
0.0736529290377	25.0	192.0	93.0	310.0	 2
0.0801639757518	25.0	191.0	94.0	310.0	 2
0.0824631508425	24.0	192.0	94.0	310.0	 1
0.0901063706206	24.0	191.0	95.0	310.0	 2
0.0933020675708	24.0	190.0	96.0	310.0	 2
0.0976770672362	24.0	189.0	97.0	310.0	 2
0.0982140351662	23.0	190.0	97.0	310.0	 1
0.101853150524	23.0	189.0	98.0	310.0	 2
0.111094915196	23.0	188.0	99.0	310.0	 2
0.112845622274	23.0	187.0	100.0	310.0	 2
0.12007110071	23.0	186.0	101.0	310.0	 2
0.121685726627	22.0	187.0	101.0	310.0	 1
0.122955238591	22.0	186.0	102.0	310.0	 2
0.126457958277	21.0	187.0	102.0	310.0	 1
0.13127190046	21.0	186.0	103.0	310.0	 2
0.132548839545	20.0	187.0	103.0	310.0	 1
0.135274145664	19.0	188.0	103.0	310.0	 1
0.136149627466	18.0	189.0	103.0	310.0	 1
0.138874296862	18.0	188.0	104.0	310.0	 2
0.140049463421	18.0	187.0	105.0	310.0	 2
0.143024056529	18.0	186.0	106.0	310.0	 2
0.14465262997	18.0	185.0	107.0	310.0	 2
0.149076721856	18.0	184.0	108.0	310.0	 2
0.15134248972	17.0	185.0	108.0	310.0	 1
0.152652579726	17.0	184.0	109.0	310.0	 2
0.152753412477	17.0	183.0	110.0	310.0	 2
0.153932048123	17.0	182.0	111.0	310.0	 2
0.155844830386	16.0	183.0	111.0	310.0	 1
0.157107164578	16.0	182.0	112.0	310.0	 2
0.160876676505	15.0	183.0	112.0	310.0	 1
0.163301994131	15.0	182.0	113.0	310.0	 2
0.178287584387	15.0	181.0	114.0	310.0	 2
0.179357634097	15.0	180.0	115.0	310.0	 2
0.185188666715	15.0	179.0	116.0	310.0	 2
0.189747898665	15.0	178.0	117.0	310.0	 2
0.19048903243	15.0	177.0	118.0	310.0	 2
0.200452648341	15.0	176.0	119.0	310.0	 2
0.202661099057	15.0	175.0	120.0	310.0	 2
0.203530840929	14.0	176.0	120.0	310.0	 1
0.220239525188	14.0	175.0	121.0	310.0	 2
0.224541257415	13.0	176.0	121.0	310.0	 1
0.237701803577	13.0	175.0	122.0	310.0	 2
0.249483786257	13.0	174.0	123.0	310.0	 2
0.249790130759	13.0	173.0	124.0	310.0	 2
0.250699989084	12.0	174.0	124.0	310.0	 1
0.252673565084	11.0	175.0	124.0	310.0	 1
0.254487752058	11.0	174.0	125.0	310.0	 2
0.255125655581	11.0	173.0	126.0	310.0	 2
0.259993838045	11.0	172.0	127.0	310.0	 2
0.271765596998	11.0	171.0	128.0	310.0	 2
0.274586361254	11.0	170.0	129.0	310.0	 2
0.276624386272	11.0	169.0	130.0	310.0	 2
0.284728391203	10.0	170.0	130.0	310.0	 1
0.28738716318	9.0	171.0	130.0	310.0	 1
0.292817250687	8.0	172.0	130.0	310.0	 1
0.299636252294	8.0	171.0	131.0	310.0	 2
0.300380053575	8.0	170.0	132.0	310.0	 2
0.300903346731	8.0	169.0	133.0	310.0	 2
0.316014787243	8.0	168.0	134.0	310.0	 2
0.317268111783	8.0	167.0	135.0	310.0	 2
0.322622274362	8.0	166.0	136.0	310.0	 2
0.322915914972	8.0	165.0	137.0	310.0	 2
0.325070910981	8.0	164.0	138.0	310.0	 2
0.332334970781	8.0	163.0	139.0	310.0	 2
0.33921598795	8.0	162.0	140.0	310.0	 2
0.340360612515	8.0	161.0	141.0	310.0	 2
0.341859007478	7.0	162.0	141.0	310.0	 1
0.343114482735	7.0	161.0	142.0	310.0	 2
0.34569613561	7.0	160.0	143.0	310.0	 2
0.357547916152	7.0	159.0	144.0	310.0	 2
0.375559967917	7.0	158.0	145.0	310.0	 2
0.37742563232	7.0	157.0	146.0	310.0	 2
0.387175250387	6.0	158.0	146.0	310.0	 1
0.390984270898	6.0	157.0	147.0	310.0	 2
0.391034561259	6.0	156.0	148.0	310.0	 2
0.392534094723	6.0	155.0	149.0	310.0	 2
0.401590358378	6.0	154.0	150.0	310.0	 2
0.406471076868	6.0	153.0	151.0	310.0	 2
0.408341058545	6.0	152.0	152.0	310.0	 2
0.414913644951	6.0	151.0	153.0	310.0	 2
0.422051681759	6.0	150.0	154.0	310.0	 2
0.429301829698	6.0	149.0	155.0	310.0	 2
0.433207750378	6.0	148.0	156.0	310.0	 2
0.440085019768	6.0	147.0	157.0	310.0	 2
0.454545454545	6.0	147.0	157.0	310.0	 0
