# reactions: 2
Time	S	I	R	N	Fired Reaction
0.0	46.0	181.0	83.0	310.0	 0
0.00239893197442	45.0	182.0	83.0	310.0	 1
0.00293708691851	44.0	183.0	83.0	310.0	 1
0.00396597913579	43.0	184.0	83.0	310.0	 1
0.006843704368	42.0	185.0	83.0	310.0	 1
0.0152600075172	41.0	186.0	83.0	310.0	 1
0.0154028226366	40.0	187.0	83.0	310.0	 1
0.0232475368606	39.0	188.0	83.0	310.0	 1
0.0235825359117	39.0	187.0	84.0	310.0	 2
0.0238268741189	39.0	186.0	85.0	310.0	 2
0.0274235842532	39.0	185.0	86.0	310.0	 2
0.0295580094069	39.0	184.0	87.0	310.0	 2
0.0302599170717	38.0	185.0	87.0	310.0	 1
0.0324813988763	37.0	186.0	87.0	310.0	 1
0.0337785629661	37.0	185.0	88.0	310.0	 2
0.0357151590317	37.0	184.0	89.0	310.0	 2
0.0369131596432	36.0	185.0	89.0	310.0	 1
0.0379964590254	36.0	184.0	90.0	310.0	 2
0.0396975325396	35.0	185.0	90.0	310.0	 1
0.0404646985298	35.0	184.0	91.0	310.0	 2
0.0425367793401	34.0	185.0	91.0	310.0	 1
0.0444100629637	34.0	184.0	92.0	310.0	 2
0.049449126336	34.0	183.0	93.0	310.0	 2
0.0515927807294	34.0	182.0	94.0	310.0	 2
0.0552295659177	34.0	181.0	95.0	310.0	 2
0.0564171271159	33.0	182.0	95.0	310.0	 1
0.0631015123304	32.0	183.0	95.0	310.0	 1
0.0763226994985	31.0	184.0	95.0	310.0	 1
0.0780687784851	31.0	183.0	96.0	310.0	 2
0.0783729871544	31.0	182.0	97.0	310.0	 2
0.0809635105482	31.0	181.0	98.0	310.0	 2
0.0861025584449	31.0	180.0	99.0	310.0	 2
0.0915344708922	30.0	181.0	99.0	310.0	 1
0.0915681650444	30.0	180.0	100.0	310.0	 2
0.0943821239038	30.0	179.0	101.0	310.0	 2
0.0957996331461	30.0	178.0	102.0	310.0	 2
0.0994108187331	29.0	179.0	102.0	310.0	 1
0.101899364762	29.0	178.0	103.0	310.0	 2
0.102231688762	29.0	177.0	104.0	310.0	 2
0.106874310467	29.0	176.0	105.0	310.0	 2
0.108861325687	28.0	177.0	105.0	310.0	 1
0.108914563484	27.0	178.0	105.0	310.0	 1
0.118369375947	27.0	177.0	106.0	310.0	 2
0.12427802405	27.0	176.0	107.0	310.0	 2
